id_aluno,pib_per_capita_municipio,investimento_por_aluno_rs,taxa_frequencia_escolar,infraestrutura_escola_score,vulnerabilidade_social_index
209,6073.964824701379,5241.107263660784,98.33857739798536,3,0.5724330569705344
210,17514.404539533516,4424.288085182892,96.2970697236893,4,0.6742779060439417
211,26895.700712005473,6303.584504516393,89.60665747935462,4,0.5873636405551931
212,20491.12454927605,7746.727432996648,94.67871164202352,1,0.5797834266013647
213,33435.23117312431,5194.010952353829,99.71580109445448,3,0.5907424130372646
214,114382.7954116187,5615.096562234467,76.16417464980331,3,0.014800952253737565
215,9167.44473848348,,76.6293851584695,4,0.1728132782666323
216,15131.461746425693,5160.4496800712,80.82084908087008,3,0.072476273475511
217,81506.89227062148,7295.620135873671,87.15515255361488,2,0.94772180563324
218,18914.902460181173,5591.966042646243,99.95532513261905,3,0.8556177263336885
219,18492.593781454714,7511.997700389842,97.69193122621024,2,0.555262176303679
220,56239.42759085568,7194.533897348111,74.3046075880508,3,0.36101321291608146
221,6065.499425857943,5750.895763556465,94.65407348782357,2,0.36885094390252104
222,8182.208688739644,4960.981841944533,99.94401116348429,3,0.9527591852416355
223,8386.657869885932,5429.04707049161,78.24759434137721,5,0.7450479054479507
224,118930.94133377878,6481.999971074735,99.27475105268415,3,0.8335944693592234
225,7340.926564025282,6650.316879001371,88.54418631301596,3,0.17597224394794653
226,17873.888692540597,6052.835050912381,70.03379052191347,3,0.8789807182640403
227,60440.24471178532,8742.20143304619,90.48703324885537,3,0.898638240637032
228,17122.345322348196,,93.70449252691593,4,0.3031859286860513
229,5602.284039897092,5534.492343214982,83.24642958872992,1,0.4642699622034543
230,18592.240828508562,8349.979657115418,96.90295558422851,2,0.001541085396459252
231,7187.972103828968,5401.002092481285,92.49195500894142,2,0.8172752239689527
232,27353.79541080999,,98.47201719134317,1,0.6357171361227477
233,20759.148090618903,4634.563936689397,86.1527140368318,2,0.33706552824870717
234,16015.901080962558,6382.928866609154,77.13038087780465,3,0.7374762437188942
235,52296.60784770482,4111.067829397176,85.48073642790666,2,0.5433486605286033
236,65297.32525158495,7416.83427393615,97.72532932362836,2,0.44694224840936847
237,22097.69120177942,4814.026331395743,94.91315297366518,2,0.7250196120405098
238,19834.584228244363,5115.158985282936,90.34644121242667,3,0.9212032561667917
239,67375.59797362782,,82.20101525609867,3,0.31152109629579827
240,57698.95640260854,5260.676964967379,99.74409130855231,2,0.5250599876944675
241,51879.64592100257,4770.056724082639,91.18521517019589,5,0.816757169591681
242,30853.61081730609,5808.055533944706,99.44191713724634,3,0.2628172647876772
243,23973.154547976486,5675.126340232858,96.63931974594817,1,0.11348959221882338
244,88713.01378166943,5084.31015474713,92.73944370442851,3,0.8527521824907974
245,13640.789936012996,6050.879047605573,93.38229857296702,3,0.5175310949757005
246,14134.16288069121,5797.436095953157,84.62274904517444,2,0.24311943806338288
247,7673.79980305215,6688.030520634942,99.16002874003244,4,0.40288485483345726
248,17905.922863159194,6876.553587140205,84.55739350193484,1,0.9468834009356658
249,23265.05097802919,6832.812350768467,92.05721526824055,4,0.7208387303012814
250,7743.4088697518,,84.69317955726055,2,0.6941059684171598
251,15181.884312410803,4994.87546961976,66.4954301570455,2,0.9582278748448836
252,18723.208994354158,5484.150734775867,93.31312322577733,1,0.11617125268671202
253,118633.63388823111,6878.472174385772,95.8357997319872,3,0.9444373608654828
254,99410.48350652221,5921.964791148631,95.60699672015188,5,0.7722832560962277
255,8073.441302122501,5573.034880749444,76.6042136283138,2,0.1188330047601891
256,18260.41702655891,4518.374997232608,97.16577142124278,4,0.2929954391925439
257,43506.063781218494,6755.438933153561,87.97086980056129,5,0.5120087494658568
258,28814.92940889265,9493.717304561547,86.97519513126244,2,0.6615509450234298
259,35561.517482318566,8280.23188644547,95.55219265959548,4,0.3204947054563829
260,53769.45934710204,6779.856430101435,99.5404031165528,2,0.039825367200348016
261,16006.521202783177,5746.499209903393,79.9858625864643,4,0.8617905967642716
262,35125.482954449486,5048.498280846655,85.63714147261173,3,0.9435094039102156
263,30522.888252718843,5522.5296251590125,89.9799552925922,2,0.6332255300872538
264,6699.942468183607,4926.022112630644,74.76381848484814,3,0.04239751107908685
265,32321.807978001707,5907.37154664109,93.13600449437128,4,0.8414197016933874
266,6308.356334811049,5827.884591593779,65.9447837517045,5,0.8872103146407706
267,11525.60184606343,6934.4663983306955,91.67894409581075,4,0.8139379981653069
268,7922.569628573289,5950.725517609575,98.62275345543509,3,0.20700314682228238
269,11592.327676317214,6633.270337417573,98.25720012590232,1,0.14961752135461348
270,80285.02385923303,6259.476088948057,90.36356195713188,1,0.6267985430956559
271,54276.68136448936,5803.7276724273015,90.86989391366225,3,0.27196946763515495
272,13662.323825900345,7636.471926305823,95.62777746782302,3,0.6286115154275589
273,81695.77035434653,5732.36206987739,51.30159960032202,1,0.7039551453329242
274,8234.04984761867,6188.027801659442,83.9950757191576,1,0.15568998324046335
275,9977.689146777922,5794.828218042299,89.85401363475226,3,0.7179114782985085
276,20156.75742537089,5653.7053224975025,93.7617743185585,2,0.4975027201604053
277,6408.077190223157,4352.571423485255,98.30147107968315,3,0.1255658426371754
278,18229.67585517806,6592.72876424414,83.30496575954764,2,0.7929061310467298
279,26095.186724345767,6566.644805420717,75.81788192970772,5,0.8512624586282248
280,42703.14967580989,7321.277306685802,94.90100885143734,3,0.36330885989124095
281,41201.86948690251,4630.151753916888,97.0129904107368,1,0.6784604012271268
282,189216.51214254514,7829.869629992742,72.2101772138044,3,0.8419840211146202
283,23821.528082793502,6395.517640826995,86.68899220477185,1,0.415598665534488
284,49540.75588879423,4473.620651706015,95.92013644063964,5,0.351879515007397
285,37117.02361481798,4763.544361064105,91.33765338402438,5,0.1015725032267486
286,41612.86800486626,6738.855587217889,89.13863558914412,4,0.31105395430853866
287,13679.8119315153,5693.970846985286,95.05583003564033,3,0.2903629116600709
288,25884.600468914854,5823.72880558043,89.79034779387429,2,0.3841285196343336
289,46295.701766440834,5392.351476343599,95.09564924686704,5,0.07739974763031532
290,24698.664537633023,5711.506161739453,56.80358955457416,3,0.631560650972739
291,53285.2396813498,6738.37644017936,94.02787733585004,4,0.15908737089672953
292,22533.7584164928,7022.58867458724,81.20058591852741,3,0.23818979858880174
293,12253.104709806401,6561.039000160052,77.87981905493896,4,0.5860207730390634
294,7955.539301202463,4368.698682440365,87.93692807513277,5,0.26429483698355416
295,12450.755137174106,6282.40998079961,84.4527640650026,3,0.7343042236279765
296,29059.69046732892,7815.14930870313,97.88485953216231,3,0.350501370567581
297,20423.193475530126,4946.216104032901,85.23272125177735,4,0.7161674572573427
298,38730.491831689964,5907.16317359102,95.9729080771568,4,0.33690201615034143
299,16826.610732646506,6272.074458910713,98.53052341253533,3,0.6246703349735844
300,41781.46958277966,5989.707592265449,96.15236687867235,3,0.5172884664629709
301,14676.950759152267,5688.792178412126,86.99963126415415,3,0.42351750982023495
302,98663.00130799077,7218.434131436238,95.61988109553674,3,0.042365266275212976
303,13872.974075593196,5262.590476403897,84.75990925345107,5,0.3247983763053238
304,54842.97319360004,7843.548321116054,97.79733536646647,3,0.6169263104981358
305,19044.74647519974,8134.441102882039,98.21106439004964,2,0.18582591865701092
306,12023.961299434373,4829.66105163917,94.9338706256729,2,0.5558769742275991
307,84173.04157449897,6408.244807190889,83.74210961435182,1,0.4925218129722574
308,17425.531399868803,5472.128284063559,97.09544068753921,3,0.11932919209230775
309,36806.08459908499,7216.435543056793,93.51299430940816,4,0.30675805726091665
310,9536.525574235246,4942.670377979189,97.80250497585922,3,0.12047677403751444
311,88231.8897958496,6411.930869893784,99.16104767872893,3,0.52021946619801
312,8731.362454060985,5452.718855446738,97.18384372886729,3,0.6813732937956948
313,57069.035622151474,7647.657757952366,90.62589543719253,3,0.41544110977453463
314,5371.6312637118635,6097.003351509869,80.02629463443924,1,0.4837418877541484
315,14526.837701670154,5889.588677242117,97.84599130258775,5,0.06179700636428964
316,21156.84510109623,6774.3620297536,96.08917444857006,4,0.24283768156905805
317,36530.11449553787,5390.758048273256,98.99020355275174,4,0.9562506920523897
318,34925.156083657916,6258.547523555295,95.32836033588995,5,0.033621193960963636
319,13111.124708568856,8937.957601028378,99.23956774791448,3,0.6495925996554769
320,6944.570951572465,6005.5557783682925,84.58452274810477,3,0.8703165594489322
321,7555.392552808862,4295.270316995074,60.21044781039717,3,0.9838397940718501
322,5000.434982826803,5889.894336536603,97.69094527769633,4,0.9198092385852454
323,41154.244434346416,6606.465876959407,96.15635965083236,3,0.7535604101155656
324,8644.771523702546,6256.655203224482,87.81174478235201,5,0.17386890934261667
325,47121.82785027918,6889.062321748136,99.57593969538266,1,0.8528153031526114
326,13108.165155252918,6868.517240388696,94.56964271240498,3,0.6703676123356734
327,9827.18902723943,5846.468827594284,90.34185203270198,5,0.7169264327354379
328,20585.41978217299,7567.155747647041,99.64565284807198,5,0.7301034883749427
329,38466.74975570909,7568.062663726001,95.17880191834291,3,0.5743685004077888
330,51904.08424498105,7460.090520675302,78.65698049987869,3,0.8802463944140585
331,23407.68158253104,6411.101602533845,87.3888704784208,3,0.7702917628336826
332,13561.082507991683,6294.094108318433,91.10868048682332,1,0.6275239356877843
333,18801.450455722355,6233.941647490357,74.36672213970131,4,0.3905480943438622
334,82456.23622073175,6326.583571366705,81.34660521370685,1,0.5728909252667985
335,45427.93193097383,5776.141681630961,82.96770795819222,1,0.7525422619287724
336,17043.863916842507,,94.88813566481235,3,0.2740282452094567
337,34771.35640585949,6342.059815576838,73.17255793857885,3,0.4473221374869494
338,18861.902308356108,7613.28184240936,91.01159466336982,3,0.9533497196249576
339,42755.81674073978,,88.47685516963901,3,0.5983677384889446
340,13410.868131248788,7549.114627000834,93.93300827630168,4,0.7066965833881339
341,18400.931752688615,5295.389393438691,94.6653694221255,2,0.9796862917993141
342,29168.859442859142,6075.350116017676,99.87933362009865,3,0.8204894580107945
343,9189.617434796708,8029.29678425853,98.64283287136226,2,0.630711450990849
344,37645.94876253431,5860.321357984293,89.99998137423673,3,0.15397563094857503
345,32453.947985896142,4580.088149954355,75.6710914996048,1,0.26499947979918204
346,112242.22720461183,,97.59216846299398,2,0.7873515555742665
347,37006.168571027156,6824.872982563009,95.4844132352292,4,0.9469219030683901
348,29452.62460958918,5648.238650744461,81.00031713992554,5,0.41414186966187283
349,27137.82585971569,7145.545773005949,99.75738810959493,4,0.7843013973555288
350,31337.522705239975,5107.975583888457,84.19304110045702,3,0.22915686338099617
351,84537.04151381439,7293.102177832349,99.41638612806588,3,0.4046248220173406
352,7913.242840498295,7391.145910435615,68.30938227725042,3,0.9308003230852735
353,59741.591142706035,6269.5792096784235,95.5139681733958,1,0.38433666710463454
354,14708.953265261356,5297.14149057351,85.60728714714915,3,0.37050187026639103
355,5114.218853828368,6076.917682160257,99.37529010772764,5,0.6696910724914006
356,11691.828192092999,4502.505536414934,93.96165832235792,2,0.5073995022897163
357,23644.41965331631,7799.911628519394,,2,0.4085203745288919
358,25161.193652811147,6166.230185421471,75.61160030005591,1,0.9892226336077065
359,24812.603858736467,7740.362099277309,95.42063202352725,3,0.3691725266254481
360,27329.749227954984,5639.923663968333,96.94487268321977,4,0.2439390279720438
361,5817.541904388736,4448.633282017705,88.47761679755205,3,0.3504288346658023
362,184054.92160634027,6255.5632155926605,99.69638930094989,2,0.20816733736643855
363,18894.764810995606,7868.076056425898,91.0398269885561,3,0.31980083211271537
364,9345.407374286391,9211.778360115663,94.58630481509383,1,0.5242578019751482
365,11305.22577761941,4151.640121178163,84.92645931673492,1,0.45579861205040895
366,36973.99090108009,4005.699061113074,87.80242062879523,3,0.3669415451189676
367,15133.15339202146,4452.537229884116,81.62100306508047,3,0.9663769633125737
368,25680.90938470902,6289.015672647209,97.42159910522072,2,0.31009718862994207
369,81410.83641732826,4067.8366574012966,99.58766588541177,3,0.7394259222153946
370,20652.845782944903,5515.311156006825,93.30066107861848,2,0.7271986800560127
371,25543.848989547405,7021.960247213369,91.88972649197912,3,0.8849713722591319
372,14285.559607523623,5616.2165679361515,96.27560744913701,3,0.8953873015123647
373,37556.618884730895,6933.515875607071,72.59452542926951,2,0.1536861711602594
374,36883.15317362416,,83.46990708964941,3,0.2884622141374039
375,17510.15662039437,4025.071621470118,95.4694207323002,4,0.26789011874715063
376,16830.128394290692,6146.39638330388,81.19648814779656,4,0.17287674707209366
377,33087.31997841115,4414.420022696039,75.07220437614916,3,0.7221849678757393
378,33068.57927662719,7362.62772706822,97.51534275297615,3,0.6988387265118136
